inspection_id,license_,violation_count,Management,Hygienic_Practices,Food_Preparation,Pests_Rodents,Utensils_Equipment,Physical_Facilities,Compliance,inspection_type,risk,results,aka_name,latitude,longitude,logistic_model_prediction,random_forest_prediction,binary_result
2288703,1933908,12,2,3,1,0,4,2,0,Complaint,Risk 2 (Medium),Fail,MIDWEST,41.76510261,-87.67368737,1,0,0
2288695,2501354,9,2,2,1,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,PUPUSERIA CAFE,41.77751091,-87.78506723,1,1,1
2288677,2626722,1,1,0,0,0,0,0,0,License,Risk 1 (High),Pass,PLAY KITCHEN & COCKTAILS,41.90382674,-87.6289923,1,1,1
2288693,2204601,4,0,0,0,0,1,3,0,Canvass,Risk 1 (High),Pass,BETHANY RETIREMENT COMMUNITY,41.97247777,-87.66968612,1,1,1
2288669,69016,13,2,2,0,2,2,4,0,Canvass,Risk 1 (High),Fail,GEORGIS CATERING,41.77692357,-87.76153685,0,0,0
2288751,1773,1,0,0,1,0,0,0,0,Short Form Complaint,Risk 2 (Medium),Pass,JOHNNY'S FOODS,41.76325894,-87.66388689,1,1,1
2288719,2608631,4,0,0,0,1,0,3,0,Canvass,Risk 1 (High),Fail,"SAUCY PORK HYDE PARK, LLC.",41.79517141,-87.59701708,1,1,0
2288724,1904672,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,SAM FOOD MART INC,41.70685453,-87.65880172,1,1,1
2288709,1883877,4,3,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,JOHN BARLEYCORN MEMORIAL PUB,41.94619142,-87.6558743,1,1,1
2288684,2493138,0,0,0,0,0,0,0,0,License,Risk 1 (High),Pass,BLOOMING CHILDREN'S ACADEMY,41.9060694,-87.7258813,1,1,1
2288691,2363516,3,0,0,0,0,2,1,0,Complaint,Risk 1 (High),Pass,CREPERIA NUEVO LEON,41.85787859,-87.66775097,1,1,1
2288675,2298931,2,1,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,PARACHUTE,41.94474528,-87.7063143,1,1,1
2288753,2196989,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,Pizano's Pizza & Pasta,41.90325968,-87.67950513,0,0,3
2288743,1574620,8,3,1,3,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,CHILOECHELA RESTAURANT,41.90970026,-87.73196604,1,1,1
2288726,2398675,4,2,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,IXCATECO GRILL,41.96123763,-87.71328438,1,1,1
2288735,2134789,9,1,2,1,0,1,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,1ST CHOP SUEY,41.79590541,-87.76041016,1,1,1
2288701,2271532,8,1,2,2,0,0,2,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,TONY'S STEAK & WING,41.72138665,-87.65787584,1,1,1
2288740,2443101,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,BOULEVARD SPORTS LOUNGE,41.91013883,-87.69392991,0,0,3
2288749,1893555,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,STARFRUIT CAFE,41.90316856,-87.67164495,0,0,3
2288747,2125299,1,1,0,0,0,0,0,0,Short Form Complaint,Risk 1 (High),Pass,PANDA EXPRESS,41.87534754,-87.62747295,1,1,1
2288705,1069788,3,0,0,0,0,1,2,0,Canvass,Risk 1 (High),Fail,METHODIST HOSPITAL OF CHICAGO,41.97325401,-87.67099339,1,1,0
2288732,2665110,2,1,1,0,0,0,0,0,License,Risk 1 (High),Pass,WINGSTOP,41.93051756,-87.64394893,1,1,1
2288731,2253834,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,WINGSTOP,41.93051756,-87.64394893,0,0,3
2288671,1821870,2,1,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,CERMAK FOOD MART,41.85158988,-87.72945401,1,1,1
2288687,2569761,2,0,0,0,0,0,2,0,Canvass,Risk 1 (High),Pass,SUBWAY,41.90052496,-87.69943295,1,1,1
2290418,1576954,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,FIESTA MAGICA,41.91723398,-87.72982496,0,0,3
2288688,2184944,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,GREEN TOMATO CAFE,41.85319452,-87.71932895,1,1,1
2288680,10764,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,PARS COVE EAST,41.93277261,-87.64076403,0,0,3
2288717,2506718,2,0,0,0,0,1,1,0,License,Risk 1 (High),Pass,IVY GARDEN LEARNING CENTER,41.8409021,-87.64620124,1,1,1
2288698,2283151,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,BELLA VITA PIZZERIA,41.90398321,-87.7212449,0,0,3
2288694,2192968,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,TOCCO (T5 M-07),42.0085364,-87.91442844,1,1,1
2288696,2192963,5,0,3,0,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,TORTAS FRONTERA (T5/M12),42.0085364,-87.91442844,1,1,1
2288700,2192971,1,0,0,0,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass,BIG BOWL (T5/M7),42.0085364,-87.91442844,1,1,1
2288686,1981286,2,0,1,0,0,0,1,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,Bridge Junior High School,41.94527459,-87.80089915,1,1,1
2288750,2542468,8,1,0,2,0,2,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,DS TEQUILA CO.,41.94331836,-87.64951476,1,1,1
2288742,2177798,8,3,1,0,0,3,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,CHAN'S GARDEN CHINESE RESTAURANT,41.85177848,-87.69658766,1,1,1
2288734,2026715,2,0,0,0,0,0,2,0,Complaint Re-Inspection,Risk 1 (High),Pass,BRIDGEPORT FAMILY RESTAURANT,41.83069534,-87.64625092,1,1,1
2288670,2652457,3,1,2,0,0,0,0,0,License,Risk 2 (Medium),Pass w/ Conditions,HERBALIFE,41.80093663,-87.69056582,1,1,1
2288754,2551804,9,1,1,0,0,1,6,0,Complaint,Risk 2 (Medium),Pass w/ Conditions,SEASHELL,41.86629066,-87.72456177,1,1,1
2288722,2308553,4,0,1,0,0,1,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,WOW BAO/T5 M-10,42.0085364,-87.91442844,1,1,1
2288727,1380221,21,2,3,1,0,5,3,0,Canvass,Risk 1 (High),Fail,BUFFALO JOE'S ON HOWARD,42.01931744,-87.67734232,1,0,0
2288690,2134579,8,1,0,1,0,1,4,0,Canvass,Risk 1 (High),Pass w/ Conditions,MARGEAUX/ CAFE/EMPLOYEE CAFE,41.89983492,-87.62779917,1,0,1
2288714,2308566,4,0,2,0,0,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,URBAN OLIVE/T5 M10,42.0085364,-87.91442844,1,1,1
2288682,1473101,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,SUBWAY,41.89068474,-87.627885,1,1,1
2288681,2384925,10,3,1,2,1,0,3,0,Canvass,Risk 2 (Medium),Fail,DUNKIN DONUTS,41.72113428,-87.66019156,0,0,0
2288679,2209564,4,1,1,0,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Fail,WINDSOR PARK NURSING AND LIVING,41.75923094,-87.55959822,1,1,0
2288697,2412626,10,2,4,1,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,CHIPMUNKS,41.93299009,-87.64086757,1,1,1
2288710,1593657,13,4,2,2,0,0,4,1,Canvass,Risk 1 (High),Pass w/ Conditions,Weather Mark Tavern,41.86183111,-87.62387913,0,1,1
2288716,1246262,8,3,1,0,0,0,1,1,Canvass,Risk 1 (High),Pass w/ Conditions,Old Town Pizza Pub,41.90690784,-87.63443525,1,1,1
2288752,2584007,10,2,2,1,0,2,3,0,Complaint,Risk 2 (Medium),Fail,FUEL ZONE,41.76571748,-87.62034964,1,0,0
2288702,2616196,9,1,0,2,0,2,3,0,Complaint Re-Inspection,Risk 1 (High),Pass,SIBLINGS SOUL FOOD,41.74589127,-87.66317832,1,1,1
2288706,1196816,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,FOGO DE CHAO,41.8941247,-87.63251632,1,1,1
2288746,2470418,18,2,1,1,1,5,6,0,Canvass,Risk 1 (High),Fail,1492 CUBAN FUSION INC,41.91015015,-87.69271466,0,0,0
2288733,2220531,5,2,1,0,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,ANTHONY SUPERMARKET,41.82838364,-87.69462017,1,1,1
2288718,2368662,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,CHIEF O'NEILLS PUB AND RESTAURANT,41.94431195,-87.70525482,0,0,3
2288668,2522453,4,1,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,ORIGINAL PANCAKE HOUSE,41.93291622,-87.64460351,1,1,1
2288721,2308567,3,0,2,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,RJ GRUNTS/T5 M10,42.0085364,-87.91442844,1,1,1
2288689,2124413,6,0,0,0,0,3,3,0,Canvass Re-Inspection,Risk 1 (High),Pass,MINI  AZTECA,42.00733119,-87.67372465,1,1,1
2288685,2042858,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,BAKE FOR ME,41.88808735,-87.63088807,0,0,3
2288713,2423991,4,1,1,1,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,CHINA LING,42.01083837,-87.69006901,1,1,1
2288601,2215727,2,0,1,0,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,CHRISTOPHER HOUSE-UPTOWN,41.96734374,-87.65743012,1,1,1
2288618,2658202,10,3,1,2,1,1,2,0,License Re-Inspection,Risk 3 (Low),Not Ready,DDANDAVIS FOOD MART,41.76637162,-87.57407709,0,0,3
2288640,34222,3,0,1,0,0,0,2,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,VIENNA BEEF/PIZZERIA UNO (T1 C6),42.0085364,-87.91442844,1,1,1
2288636,2517573,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,EL PUERTO MARISCOS AND GRILL INC.,41.96864461,-87.69828569,0,0,3
2288641,64463,6,2,0,1,0,1,2,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,ROCKY'S TACOS,42.01027404,-87.67409926,1,1,1
2288599,2594983,3,0,0,1,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,WICKER PARK SEAFOOD & SUSHI(T1-GATE C01),42.0085364,-87.91442844,1,1,1
2288645,2564875,2,1,1,0,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,LAWRENCE'S FISH & SHRIMP,41.85045102,-87.65879786,1,1,1
2288627,2551155,1,0,1,0,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,PINK TACO,41.85045102,-87.65879786,1,1,1
2288665,2334190,12,6,1,2,0,1,2,0,Canvass,Risk 1 (High),Fail,THE NILE RESTAURANT,41.7951706,-87.5971002,1,0,0
2288648,1574489,6,0,1,0,0,2,2,0,Complaint Re-Inspection,Risk 1 (High),Pass w/ Conditions,SUBWAY,41.92284258,-87.69748748,1,1,1
2288613,2664063,8,3,1,0,0,0,4,0,License,Risk 1 (High),Fail,ANTHONY'S DINER,41.94522591,-87.81607438,1,0,0
2288656,2560609,1,1,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,TJAM KITCHEN,42.01934594,-87.6668665,1,1,1
2288638,2555807,7,3,1,2,0,1,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,B-SIDES COFFEE AND TEA COMPANY,41.71362985,-87.667544,1,1,1
2288583,1595798,6,3,1,0,0,2,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,ST. PIUS V CHURCH,41.85536389,-87.66593319,1,1,1
2288612,2622063,4,3,1,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,DEVIL DAWGS,41.93981315,-87.65309086,1,1,1
2288614,2565168,4,0,1,0,0,1,2,0,Canvass,Risk 1 (High),Pass,KENTUCKY FRIED CHICKEN,41.79492478,-87.76825782,1,1,1
2288658,2397818,1,1,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,HAPPY CAMPER,41.90415859,-87.63434276,1,1,1
2288643,2506262,7,2,1,0,1,1,2,0,Complaint Re-Inspection,Risk 1 (High),Fail,RANGOLI,41.9101999,-87.68812523,1,0,0
2288657,75945,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),No Entry,CHUCK'S PIZZA,41.70933148,-87.681564,0,0,3
2288663,2179289,5,1,0,0,0,0,3,1,Complaint,Risk 2 (Medium),Pass w/ Conditions,DUNKIN DONUTS,41.74943395,-87.68268499,0,1,1
2288585,2664904,4,2,2,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,LA MICHOACANA,41.79947419,-87.72319463,1,0,1
2288632,2319968,8,3,1,1,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,MIS TACOS MEXICAN FOOD,41.77139059,-87.7303174,1,1,1
2288631,1879666,5,2,1,1,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,PIZZA TANGO INC,41.85175898,-87.69794352,1,1,1
2288652,1228221,4,0,0,2,0,0,1,1,Complaint,Risk 1 (High),Fail,GRAND LUX CAFE,41.89321622,-87.62481244,0,0,0
2288595,2621900,2,1,1,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,POLITAN ROW,41.88337034,-87.65426146,1,1,1
2288611,2205581,5,1,1,0,1,1,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,MISERICORDIA/MCAULEY HOME,41.99432966,-87.68235842,1,0,1
2288634,2590022,3,0,1,1,0,1,0,0,Complaint,Risk 1 (High),Fail,CAFE 1850,41.86690584,-87.67331592,1,0,0
2288606,2570336,4,2,0,0,0,1,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,EVERGREEN CONVENIENT FOOD,41.90543225,-87.70944282,1,1,1
2288642,1069298,6,1,0,0,0,2,3,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,GALVIN'S PUBLIC HOUSE,41.96757484,-87.77493763,1,1,1
2288650,2083683,4,2,1,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,CILANTRO  THAI  KITCHEN,41.99799565,-87.66822426,1,1,1
2288594,2658395,6,2,1,0,0,0,3,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,THE BANANA LEAF RESTAURANT,41.75171043,-87.57646863,1,1,1
2288639,1765976,15,3,2,1,0,4,4,0,Canvass,Risk 1 (High),Fail,HAMBURGER MARY'S CHICAGO,41.97988428,-87.66842948,1,0,0
2288622,2542338,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 2 (Medium),Pass,"JENI'S SPLENDID ICE CREAMS, LLC",41.90824642,-87.63447383,1,1,1
2288604,1495140,14,3,1,1,2,3,4,0,Canvass,Risk 1 (High),Fail,MARIE'S BAKERY,41.92441052,-87.72379181,0,0,0
2288655,1817563,12,4,1,2,1,0,3,0,Canvass,Risk 1 (High),Fail,SHEFFIELD BEER & WINE GARDEN,41.94159066,-87.65430497,0,0,0
2288589,1095992,4,3,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,LAS ISLAS MARIAS,41.91399921,-87.74586369,1,1,1
2288602,2657826,6,3,1,0,0,0,2,0,License,Risk 1 (High),Pass w/ Conditions,SUMI,41.86564878,-87.62396518,1,1,1
2288617,2517573,1,0,0,0,0,1,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,EL PUERTO MARISCOS AND GRILL INC.,41.96864461,-87.69828569,1,1,1
2288590,2523115,6,2,1,0,1,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,MACHETES,41.80844734,-87.74331596,1,1,1
2288644,1167172,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,GARDEN TERRACE,41.95304196,-87.78530049,1,1,1
2288664,2626306,6,1,0,0,0,2,2,0,Complaint,Risk 1 (High),Pass w/ Conditions,LANDBIRDS,41.92755328,-87.69763849,1,1,1
2288661,0,2,1,0,1,0,0,0,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,OLD ST. PATRICK'S CHURCH,41.8793674,-87.64410546,1,1,1
2288623,2398055,7,0,1,0,0,2,4,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,D FRUTA LA VIDA,41.92444283,-87.72103344,1,1,1
2288630,2664156,2,0,0,0,0,1,1,0,License,Risk 1 (High),Pass,EL NUEVO PUERTO MARISCOS AND GRILL,41.96864461,-87.69828569,1,1,1
2288654,1868311,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,CREMERIA SANTA MARIA,41.84454429,-87.7110728,1,1,1
2288586,2595207,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,RICKS DINER,41.94522591,-87.81607438,0,0,3
2288610,2386160,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Pass,THE VIG CHICAGO,41.90997108,-87.63452635,1,1,1
2288588,29345,16,2,3,3,0,5,3,0,Canvass,Risk 1 (High),Pass w/ Conditions,PANADERIA  EVITA,42.00877825,-87.67376367,0,1,1
2288616,2559981,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,NEW ASIA RESTAURANT,41.9684415,-87.69638221,0,0,3
2288624,1647713,5,2,2,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,"CHARLIE BAGGS, INC",41.92390845,-87.63666317,1,1,1
2288626,2433002,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,LOS MIXIOTES,41.77406028,-87.72279033,0,0,3
2288592,2457655,2,1,1,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,PINK TOWER MONTESSORI SCHOOL,41.94307798,-87.70389761,1,1,1
2288584,1276082,3,0,0,0,0,1,2,0,Complaint Re-Inspection,Risk 1 (High),Pass,FORK,41.96490236,-87.68627917,1,1,1
2288596,2442839,2,0,1,0,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,BERNARD ZELL ANSHE EMET DAY SCHOOL,41.95057652,-87.64906762,1,1,1
2288593,1447811,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,SUBWAY,41.86626526,-87.7263306,1,1,1
2288598,2355027,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,SONNETS ACADEMY-HYDE PARK,41.79378822,-87.58406146,0,0,3
2288653,55355,2,0,1,0,0,0,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,RAJ DARBAR,41.93075191,-87.64909233,1,1,1
2288608,19524,1,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,LA CASA DE SAMUEL REST.,41.85199651,-87.6969999,1,1,1
2288633,2099242,3,0,1,0,0,1,0,0,Canvass,Risk 1 (High),Pass,PUBLICAN QUALITY MEATS,41.88667745,-87.64860981,1,1,1
2288662,2626610,4,1,0,1,0,2,0,0,Canvass,Risk 1 (High),Pass,KABAB GRILL,41.98317136,-87.70970863,1,1,1
2288625,2517680,8,2,2,1,1,1,1,0,Canvass,Risk 2 (Medium),Fail,SWEET FREAKS,41.7130189,-87.66710874,0,0,0
2288605,2431957,0,0,0,0,0,0,0,0,Complaint,Risk 1 (High),Pass,WENDY'S,41.8229746,-87.6903884,1,1,1
2288619,2583234,2,0,0,0,0,0,2,0,Canvass,Risk 2 (Medium),Pass,STARBUCKS  (T1  C-07),42.0085364,-87.91442844,1,1,1
2288628,2664659,2,2,0,0,0,0,0,0,License Re-Inspection,Risk 1 (High),Pass w/ Conditions,TOM AND JERRY'S,41.96010806,-87.78674163,1,1,1
2288603,2451984,8,3,0,0,1,0,4,0,Canvass,Risk 2 (Medium),Fail,'LAINE'S BAKE SHOP,41.69245222,-87.66920387,1,0,0
2288666,2626722,0,0,0,0,0,0,0,0,License,Risk 1 (High),No Entry,PLAY KITCHEN & COCKTAILS,41.90382674,-87.6289923,0,0,3
2288646,2014104,4,1,2,0,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,SUPERMARKET & TAQUERIA CARO,41.80746088,-87.74706057,1,1,1
2288620,2569284,4,0,0,0,1,3,0,0,Complaint Re-Inspection,Risk 1 (High),Pass,KAI SUSHI,41.95133684,-87.6639883,1,1,1
2288629,2398123,7,4,0,0,0,0,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,I'M SOUL HUNGRY,42.01935179,-87.68211562,1,1,1
2288635,1743117,1,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass,THE UNIVERSITY OF CHICAGO,41.79126716,-87.60271129,1,1,1
2288607,6429,6,0,1,1,0,0,4,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,EDISON PARK BOWL,42.00238974,-87.81707622,1,1,1
2288591,2003,2,0,1,1,0,0,0,0,Complaint,Risk 1 (High),Fail,MON AMI GABI,41.92390845,-87.63666317,1,1,0
2288647,34159,3,0,0,0,0,1,2,0,Canvass,Risk 2 (Medium),Pass,GOOSE ISLAND (T1  C10),42.0085364,-87.91442844,1,1,1
2288660,2542207,2,0,1,0,0,0,1,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,Weston's Coffee & Tap,41.9696248,-87.76244415,1,1,1
2288615,2664160,6,3,1,1,0,0,1,0,License,Risk 1 (High),Pass w/ Conditions,SABROSO,41.89324989,-87.66735617,1,1,1
2288581,2431870,8,0,1,0,0,2,5,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,UNIVERSAL ENTERTAINMENT CENTER,41.67756555,-87.65638237,1,1,1
2288609,2570234,2,1,1,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,"LITTLE PEOPLE LEARNING, INC",41.79176183,-87.59661167,1,1,1
2288597,36823,3,0,0,0,0,2,1,0,Short Form Complaint,Risk 1 (High),Pass,PETE'S MARKET,41.78911255,-87.70357973,1,1,1
2288649,2594955,8,1,2,1,0,0,4,0,Canvass,Risk 2 (Medium),Fail,BETO'S PIZZERIA,41.96827376,-87.71503901,1,0,0
2288651,1998619,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),No Entry,TWISTED BULL,41.85870916,-87.66060401,0,0,3
2288587,2442356,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),Out of Business,CHICAGO 15 FOOD MART,41.67745834,-87.67153658,0,0,3
2288582,2506949,5,0,1,0,1,0,3,0,Canvass,Risk 2 (Medium),Fail,STARBUCKS,41.99639727,-87.80605785,1,0,0
2288549,1353941,13,0,2,2,0,2,6,0,Canvass,Risk 1 (High),Pass w/ Conditions,EDISON PARK INN,42.0024276,-87.81714426,1,1,1
2288552,58047,4,3,1,0,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,GORILLA SUSHI BAR,41.96582747,-87.66670356,1,1,1
2288497,2209564,7,1,1,0,1,1,3,0,Canvass,Risk 1 (High),Fail,WINDSOR PARK NURSING AND LIVING,41.75923094,-87.55959822,1,0,0
2288522,29514,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,LINDY'S CHILI- GERTIE'S ICE CREAM & CHILI,41.6930787,-87.70073413,0,0,3
2288502,2583373,6,2,1,0,0,2,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,GORDITAS LOLI'S #2,41.93930173,-87.71938935,1,1,1
2288550,1383191,12,2,3,2,0,1,4,0,Canvass,Risk 2 (Medium),Pass w/ Conditions,SOUTHSIDE SHRIMP,41.70397489,-87.70141552,1,1,1
2288517,1271546,0,0,0,0,0,0,0,0,Canvass Re-Inspection,Risk 1 (High),Pass,CHICAGO SMOKE,41.85045102,-87.65879786,1,1,1
2288533,12280,13,2,1,2,2,1,5,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,EAST OF THE RYAN,41.7514313,-87.60211212,0,0,1
2288558,2463242,8,4,1,1,0,1,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,CRAWFORDS,41.94103501,-87.72638828,1,1,1
2288565,2055272,5,0,0,0,0,0,4,1,Canvass Re-Inspection,Risk 1 (High),Fail,CLOCK TOWER CAFE,41.94886557,-87.64303425,1,0,0
2288516,2663749,6,0,1,0,1,1,3,0,License,Risk 3 (Low),Pass w/ Conditions,RASMIAH FOOD,41.89852362,-87.75066659,0,1,1
2288579,2314247,9,1,1,2,0,2,3,0,Complaint,Risk 1 (High),Fail,THE ROOST,41.95420874,-87.66684726,1,0,0
2288546,2646817,0,0,0,0,0,0,0,0,License,Risk 3 (Low),Fail,HOMEWOOD SUITES,41.86918149,-87.62572552,1,1,0
2288501,1980401,0,0,0,0,0,0,0,0,Canvass,Risk 3 (Low),Out of Business,"NOAH FOOD GROUP, INC",41.89852362,-87.75066659,0,0,3
2288520,2664015,2,1,1,0,0,0,0,0,License,Risk 2 (Medium),Pass w/ Conditions,T- TIME NUTRITION,41.85192813,-87.70152,1,1,1
2288576,2653233,2,2,0,0,0,0,0,0,License,Risk 1 (High),Pass w/ Conditions,LITTLE INSPIRATIONS,41.79378822,-87.58406146,1,1,1
2288511,2550646,5,1,1,1,0,1,1,0,Canvass,Risk 1 (High),Fail,LINKEDIN CORPORATION,41.88046315,-87.64080388,1,1,0
2288539,1647557,6,1,2,0,0,3,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,RIVER ROAST,41.88792073,-87.63235953,1,1,1
2288562,22709,6,1,0,0,0,3,2,0,Canvass,Risk 1 (High),Pass w/ Conditions,ILLINOIS BAR & GRILL,41.80771447,-87.72739891,1,1,1
2288551,2164181,5,2,1,1,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,DELICIAS MEXICANA,41.84430121,-87.72904239,1,1,1
2288572,52008,5,2,1,1,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,TOP DOG,41.99026634,-87.73299734,1,1,1
2288574,1592158,2,0,0,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,POTBELLY SANDWICH WORKS LLC,41.8911505,-87.63126028,1,1,1
2288569,1299201,4,2,1,0,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,AL'S BEEF RESTAURANT,41.89308098,-87.63394607,1,1,1
2288490,2340664,8,3,1,0,0,2,1,0,Canvass Re-Inspection,Risk 1 (High),Pass w/ Conditions,FRIDA ROOM,41.85794718,-87.66353727,1,1,1
2288548,2616872,1,0,0,0,0,0,1,0,Complaint Re-Inspection,Risk 1 (High),Pass,LEONA'S PIZZERIA,41.79958201,-87.59510894,1,1,1
2288509,1985417,5,1,2,0,0,0,2,0,Complaint,Risk 2 (Medium),Pass w/ Conditions,MC DONALD'S,41.89679287,-87.62778758,1,1,1
2288568,2601470,6,3,1,1,0,0,0,0,Canvass,Risk 1 (High),Pass w/ Conditions,LOS VASOS LOKOS,41.84455504,-87.71024871,1,1,1
2288577,2469335,0,0,0,0,0,0,0,0,Canvass,Risk 2 (Medium),No Entry,WHAT UP DOG,41.96798561,-87.74152641,0,0,3
2288521,1120038,5,1,1,2,0,0,1,0,Canvass,Risk 1 (High),Pass w/ Conditions,MIDWESTERN CHRISTIAN ACADEMY OF THE MIDWEST BIBLE CHURCH,41.94432286,-87.74686751,1,1,1
2288500,2495933,0,0,0,0,0,0,0,0,Canvass,Risk 1 (High),Out of Business,CAPTAIN'S CATCH,41.93203023,-87.64451901,0,0,3
