license_,aka_name,latitude,longitude,avg_violations,times_inspected,binary_results,model_prediction,logistic_model_prediction
1228221,GRAND LUX CAFE,41.89321622,-87.62481244,2.5,4,1,0,0
2349092,AIRE ROOFTOP,41.88080528,-87.63092933,13,1,1,1,1
2379063,JOLLY TROLLEY ACADEMY INC.,41.72077653,-87.65099571,1.5,2,2,0,0
1695816,VILLAGE PIZZA,41.89585612,-87.68664749,10,2,1,0,0
2653227,HUNTINGTON BANK PAVILION AT NORTHERLY ISLAND,41.86631006,-87.61027015,9,3,2,1,1
2535983,TWO LIGHTS SEAFOOD & OYSTER,41.91104232,-87.63582558,5,1,1,0,0
56704,UNFORGETTABLE EDIBLES,41.99727683,-87.80962433,14,1,1,1,1
1368,JEWEL FOOD STORE #3181,41.73614513,-87.62691784,6.5,2,1,0,0
2626774,HAKKA BAKKA,41.88569112,-87.65228969,3.8,5,1,1,2
2636216,CJ'S CHICKEN,41.87766465,-87.68619648,3.75,4,2,0,0
2636249,WENDY'S,41.73488062,-87.62555194,4,1,1,1,1
1698821,GHAREEB NAWAZ EXPRESS,41.86703956,-87.64724496,2.25,4,2,0,0
1847182,HUARACHES DONA CHIO,41.99069507,-87.66944918,6,1,1,0,0
2665052,SUB ONE FISH & CHICKEN,41.70674629,-87.64967461,7,1,1,0,0
2664074,INGRAINED,41.89674018,-87.63161411,0,2,1,0,0
1620958,NICKS GYRO'S II,41.75050093,-87.66358992,3,1,1,0,0
2246914,ESPRESSAMENTE ILLY/CITYFRONT CAFE,41.89000134,-87.62143869,9.5,2,1,0,0
1879164,THE GREAT AMERICAN BAGEL (T3-H10),42.0085364,-87.91442844,5,1,1,0,0
2348801,SUSHI PARA II,41.92347283,-87.63934862,11,2,1,1,1
1891776,LUCKY GRILL,41.99299042,-87.82167425,19,1,1,1,1
1042895,SKYBRIDGE RESTAURANT  BAR & GRILL  (T2 F14),42.0085364,-87.91442844,3,1,1,0,0
2104463,25 DEGREES,41.89593967,-87.63137866,6,1,1,1,1
2535919,"UNIVERSITY KIDS EARLY LEARNING CENTER, INC.",41.77793756,-87.6060219,4,2,1,2,1
1801597,BIG BOY GYROS,41.9461364,-87.68809568,7,1,1,1,1
2215553,CHILDREN'S ACADEMY OF NORTH SHORE,42.00389026,-87.66068096,2.5,2,2,0,0
2665026,BROWN'S SUGAR EXPRESS,41.89511222,-87.74593243,0,1,1,1,1
2563637,ATARDECER ACAPULQUENO,41.85196164,-87.69941016,6,1,1,1,1
2609236,PIZZA HUT,41.68102484,-87.66260312,3,1,1,0,0
2458216,SUGAR FACTORY,41.89159074,-87.62586714,6.5,4,1,2,1
2663911,GRAZE AND INGRINED,41.89674018,-87.63161411,0,2,1,0,0
2665206,ALEX LA MICHOACANA,41.9241413,-87.76192142,0,1,1,0,0
2215823,ALLISON'S INFANT & TODDLER CENTER,41.68549638,-87.61665735,4.75,4,2,0,0
2506949,STARBUCKS,41.99639727,-87.80605785,3,2,1,0,0
2215487,KIDDY KARE PRE SCHOOL INC,41.81349085,-87.70403979,1.5,2,2,0,0
2664696,"PILSEN'S ITALIAN ICE, INC.",41.8578549,-87.65576067,3,3,2,0,0
2665434,LA MICHOACANA CHASCAHELADOS INC.,41.82179314,-87.69145184,3,1,1,0,0
2074472,CUBBY BEAR LOUNGE,41.94708534,-87.65663783,12.5,2,2,0,0
2622890,MARISCOS  LA PLAYA,41.85196403,-87.69882966,6,1,1,0,0
2215486,KIDDIE KARE PRE SCHOOL,41.8122831,-87.70428565,1,1,1,1,1
2663952,FLAMES JAMICAN JERK,41.72197424,-87.61577947,4,3,2,0,0
1303855,TAQUERIA EL CHORRITO,41.99820081,-87.67078848,11,1,1,0,0
2579248,COLECTIVO COFFEE,41.98046175,-87.66817984,5,1,1,0,0
2334190,THE NILE RESTAURANT,41.7951706,-87.5971002,6,1,1,0,0
1879167,THE GREAT AMERICAN BAGEL/T3 K2,42.0085364,-87.91442844,5,1,1,0,0
2232454,LOS ARCOS,41.98246114,-87.66839935,2,1,1,0,0
2451984,'LAINE'S BAKE SHOP,41.69245222,-87.66920387,4,2,1,0,0
2579144,DOUGH DOUGH,41.92482782,-87.64016496,8,1,1,0,0
2517680,SWEET FREAKS,41.7130189,-87.66710874,5.5,2,1,0,0
1987119,HONKY TONK BARBEQUE,41.85788239,-87.65657386,2,1,1,0,0
1273473,TUMAN'S,41.89571957,-87.68182312,9,1,1,0,0
2098744,SARPINO'S PIZZERIA,41.91537203,-87.67771475,13,1,1,0,0
1488939,Carnivale Restaurant,41.88691135,-87.64586376,13,1,1,0,0
2575508,BIBLIOPHILE,41.79970466,-87.58502961,10,1,2,0,0
28434,ANN'S BAKERY INC,41.89594325,-87.68160239,9,1,1,0,0
2098852,PUEBLO NUEVO,41.95996587,-87.76737288,9.5,2,1,0,0
2088572,WILDBERRY CAFE,41.88458837,-87.62327256,2,1,1,0,0
1879166,THE GREAT AMERICAN BAGEL/T1 B-14,42.0085364,-87.91442844,3,1,1,0,0
1119378,Zia's Trattoria,42.00274186,-87.81586896,19.5,2,1,0,0
2133635,OLD TOWN POUR HOUSE,41.90819047,-87.6344723,6,1,1,0,0
1898062,GREAT AMERICAN BAGEL,41.93991143,-87.6608327,12,1,1,0,0
2252378,LOS CORRALES TAQUERIA,41.85174455,-87.69882322,4.666666667,3,2,0,0
1817563,SHEFFIELD BEER & WINE GARDEN,41.94159066,-87.65430497,7.5,2,1,0,0
2204045,"CONE, LLC",41.88156707,-87.65401752,7,2,2,0,0
2003,MON AMI GABI,41.92390845,-87.63666317,3.333333333,3,1,0,0
2506408,EN HAKKORE,41.91500001,-87.67770693,8,3,1,0,0
1648748,7-ELEVEN,41.95042713,-87.68821584,1.333333333,3,1,1,2
2664007,ENGLEWOOD COMMUNITY MART,41.76734282,-87.62996989,2,2,1,0,0
2551317,GOOSE ISLAND BEER  CO.,41.9136838,-87.65359204,7,1,1,1,1
1986621,SUBWAY,41.9020223,-87.76641277,1,1,1,0,0
2215561,HOWARD AREA COMMUNITY CENTER,42.01826697,-87.67146123,3,1,1,1,1
1139637,BILLY GOAT 'S TAVERN & GRILL,41.89224916,-87.60951805,14,1,1,0,0
2397687,THE GODDESS AND GROCER,41.90268671,-87.62828448,3.5,2,1,0,0
2451608,EL SENOR TAMAL,41.90991058,-87.73269824,6,1,1,0,0
2359087,KANELA BREAKFAST CLUB,41.89111833,-87.61438468,4,1,1,0,0
2026743,MASTRO'S STEAKHOUSE,41.89160128,-87.62979671,2,1,1,0,0
2492069,INTERURBAN,41.91699607,-87.66459672,10,1,1,0,0
1595947,DRAGON GATE,42.00073293,-87.67166629,5,2,2,0,0
2373905,MIKU SUSHI,41.96356636,-87.68541102,10.66666667,3,2,2,2
1817167,CHICAGO SWEATLODGE/REHYDRATE WATER BAR + CAFE,41.944317,-87.74716146,9.5,2,1,0,0
39650,RIVIERA FOODS,41.93859128,-87.8069148,9,1,1,0,0
1801622,MOROLEON FOODS #2,41.81577112,-87.6893859,8,2,1,0,0
2368798,BURGER KING #7623,41.72107251,-87.66493899,8,1,1,0,0
2032865,SUBWAY,41.86706145,-87.62429156,4,2,1,0,0
2616693,LOS MANGOS,41.83703592,-87.72083831,3.5,2,1,0,0
2665287,PALETERIA Y NEVERIA LA MICHOACANA FRESA,41.7841587,-87.72306119,0.5,2,2,0,0
14616,GUARANTEED RATE FIELD,41.83078366,-87.63529578,2,1,1,0,0
2363067,"A & D LIVE CHICKEN POULTRY, INC",41.84424013,-87.71830349,6,1,1,0,0
2452439,FIRESIDE TAVERN AND GRILL,41.98623081,-87.67454136,4.6,5,1,1,1
2220756,TANUKI,41.93648903,-87.65413668,13,1,1,1,1
15531,JAMBA JUICE (T1/B7),42.0085364,-87.91442844,7,1,1,0,0
2658170,HYATT HOUSE,41.8831765,-87.65542538,0,2,2,0,0
46041,LOS CANDILES,41.84360781,-87.71491199,4.5,2,1,0,0
1492585,LARK,41.94487707,-87.64926679,4.333333333,3,2,0,0
2232836,JIMMY'S BEST,41.7367306,-87.59114387,8.5,2,1,0,0
2569631,"COLES SLF, LLC",41.76059696,-87.56122358,6,1,1,0,0
1909992,"CHELIS COCINA ECONOMICA, INC.",41.85191626,-87.70223603,5,1,1,0,0
2565135,D ARCO'S PIZZA,41.77899474,-87.69421036,3,6,2,1,2
2304460,PROTEIN BAR,41.9165503,-87.65716548,4,1,1,0,0
2550888,FAT CHRIS'S PIZZA AND SUCH,41.97624213,-87.67242685,6,1,1,1,1
2215822,ALLISON'S INFANT & TODDLER CENTER,41.79307178,-87.65499418,4.666666667,3,1,0,0
2506413,BABA'S FAMOUS STEAK & LEMONAIDE,41.76599,-87.57378734,13,3,1,0,0
1618660,HAPPY FOODS,42.00439926,-87.81848576,18,2,2,2,2
2601247,CAFE ISTANBUL,41.90328914,-87.6779141,9.5,2,1,1,1
2464518,UNITED AIRLINES CLUB T1 B-18,42.0085364,-87.91442844,2,1,1,0,0
1821658,LOGAN'S,41.92263191,-87.69749997,18,2,2,0,0
2215563,TEDDY BEAR DAY CARE,41.79875026,-87.72346641,2,1,1,0,0
3247128,CHICAGO PARK DISTRICT BROADWAY ARMORY,41.98956345,-87.66010699,0,1,1,0,0
1926527,THE GROVE/ SMOOTHIE KING  (T1  B6),42.0085364,-87.91442844,5,1,1,0,0
68790,BARNES & NOBLE BOOKSELLERS#2922,41.90274617,-87.62861376,3,2,2,0,0
2583641,CONGRESS PIZZERIA,41.93104732,-87.77468516,6,2,2,0,0
2653011,SPICY MEXICAN GRILL,41.9531257,-87.67787379,3.5,2,1,2,1
1171723,Murphy's Bleachers,41.94878847,-87.65422912,12,1,1,0,0
2405945,WENDY'S,41.9686192,-87.68113125,4,3,1,0,0
2094580,AU BON PAIN,41.88807428,-87.6349552,2,1,1,0,0
2398295,FLAVOR'S  SOUTHERN COOKING,41.90198375,-87.76904927,3,1,1,0,0
1492163,WORLD FRESH MARKET,41.99781793,-87.69125189,9,2,1,2,1
1797882,MARINERO BAR AND GRILL,41.95406813,-87.70147783,3,2,1,2,1
2563517,BRASS HEART,41.9669567,-87.65863147,4,1,1,1,1
2215858,FIRST START CHILDCARE ACADEMY,41.79029497,-87.664635,2.666666667,3,2,0,0
2653012,SPICY MEXICAN GRILL,41.9531257,-87.67787379,0,2,1,0,0
1301176,TAQUERIA MORAN,41.92250426,-87.69749596,9,2,2,0,0
1960180,M. HENRY,41.98559673,-87.66907265,7.5,2,1,1,1
1649359,CORNER BAKERY CAFE,41.88814015,-87.62469579,6.333333333,3,2,0,0
2665211,4 CAMINOS RESTAURANT,41.91183056,-87.7262474,4,2,2,0,0
2517632,HAROLDS CHICKEN,41.72087804,-87.67871272,12.5,2,2,0,0
26521,Stagg,41.75892669,-87.6492534,2,2,1,0,0
59480,NICKY'S GRILL & YOGURT OASIS,41.70658293,-87.68148089,7,1,1,0,0
2043502,SAIGON SISTERS,41.88559429,-87.642526,2.5,2,1,0,0
2647766,GIGLIOS STATE STREET TAVERN,41.87146434,-87.62736909,0,2,2,0,0
2364363,OUTDOOR CAFE,41.98293113,-87.71115251,8,2,1,0,0
2021367,ANMOL RESTAURANT,41.9976283,-87.7020184,8,2,2,2,1
2464515,UNITED CLUB (T1-B6),42.0085364,-87.91442844,3,1,1,1,1
2088868,THE COMMON CUP,42.00776254,-87.66796736,2,2,1,0,0
2658169,HYATT HOUSE,41.8831765,-87.65542538,6.5,2,2,0,0
2009382,MOE'S CANTINA,41.88906874,-87.63312817,4,1,1,0,0
2517585,MEZQUITE EXPRESS # 2,41.79875026,-87.72346641,6,4,1,0,0
2647767,GIGLIOS STATE STREET TAVERN,41.87146434,-87.62736909,6.5,2,2,0,0
2549537,BIG WANG'S,41.85045102,-87.65879786,0,1,1,0,0
2032557,EL MEZQUITE GRILL,41.85167409,-87.70378753,2,1,1,1,1
2476790,JUDAH NORTH,41.89836707,-87.72602784,0,2,1,0,0
1887592,CAFE TOUCHE,42.00352156,-87.81709983,13,1,1,0,0
2559657,ALOHA WAGON,41.86501289,-87.68584883,7,1,1,0,0
80814,THE GRILLROOM,41.88061601,-87.62904942,8,1,1,0,0
1305825,D'AGOSTINO'S II,41.89558431,-87.65538895,7.5,2,2,2,1
2664102,HYATT HOUSE,41.8831765,-87.65542538,0,2,2,0,0
35088,MR. BROWNS LOUNGE,41.89567339,-87.68451554,17,1,1,0,0
43048,RIVA,41.89224916,-87.60951805,11,1,1,0,0
2304758,JOHN'S LIVE POULTRY,41.92372039,-87.77549546,2.666666667,3,1,0,0
1800225,SUBWAY,41.93919447,-87.71141626,3,1,1,0,0
1969419,THE BOILER ROOM,41.92202353,-87.69747725,7.75,4,2,0,0
2284138,WEST LOOP MART,41.88568795,-87.65246445,4.5,2,1,0,0
2334077,CHINO LATINO KITCHEN,41.94328755,-87.68161181,3.666666667,3,2,0,0
2664885,D'S PIZZERIA & RESTAURANT,41.77971869,-87.65444286,6.333333333,3,2,1,1
2663419,KING CATERING,41.88743405,-87.68184949,0,1,1,0,0
2189458,CURRENT/ BANQUETS/ EMPLOYEES CAFE,41.89387135,-87.61527478,10,1,1,0,0
2565135,D ARCO'S PIZZA,41.77899474,-87.69421036,3,6,2,0,0
2428105,MCDONALD'S,41.72107314,-87.66489837,9,1,1,0,0
1545541,CHINA SNACK,41.85170859,-87.70151949,5,1,1,0,0
2658758,CYNTHIA'S GUMBO EXPRESS,41.85045102,-87.65879786,2.5,4,1,0,0
2665069,KLEIN'S BAKERY  & CAFE II,41.93300099,-87.64033769,2,2,2,0,0
2664873,HALAL FRIED CHICKEN AND SEAFOOD,41.99855092,-87.69005396,4.5,2,1,0,0
1942358,SHARKS FISH TONY STEAK,41.69224437,-87.64262038,10,3,1,0,0
1593077,HANNAH'S BRETZEL LLC,41.88331789,-87.63329669,4,1,1,1,1
2564800,BIG STAR II,41.94816863,-87.65746305,20.5,2,1,0,0
1546681,KIKUYA RESTAURANT,41.79507542,-87.58752074,4.5,2,1,1,1
2220002,"THE GRAND CHILD CARE CENTER, INC.",41.92032561,-87.77494741,2.5,2,1,0,0
2550727,DONA MARIA,42.00678208,-87.6735975,7,1,1,0,0
1495623,EL POLLO CRIS CRIS,41.84443293,-87.70281289,2.333333333,3,1,0,0
2500662,TAMALES EMMA LA CHAPARRITA,41.84628775,-87.70156192,1,1,1,1,1
1577802,DON CHEMA,41.92381304,-87.69724202,20,1,1,1,1
1335179,A'S RESTAURANT &  PANCAKE HOUSE,41.95302778,-87.78643959,4,1,1,1,1
2008948,Michael's On Main Cafe,41.9810632,-87.84567442,5,3,1,0,0
2664694,TRIO,41.89783923,-87.63736478,0.5,2,1,0,0
2584068,BANI'S BEETS,41.70638028,-87.66848086,15,1,1,0,0
2205299,HARTGROVE HOSPITAL,41.86565489,-87.76805078,2,1,1,1,1
2658802,TACO MARIO'S,41.85045102,-87.65879786,4,1,1,0,0
2374386,WHALE FISH & CHICKEN,41.89557001,-87.71637707,8,1,1,0,0
1869112,JOHN'S PLACE,41.94328079,-87.68215298,6.5,2,1,0,0
2215823,ALLISON'S INFANT & TODDLER CENTER,41.68549638,-87.61665735,4.75,4,2,0,0
2665321,GORILLA SUSHI,41.90417615,-87.66798429,1,2,1,0,0
6541,LEVINSONS BAKERY,41.99762998,-87.70193428,6,2,1,0,0
2608532,OHANA ICE & TREATS,41.70672355,-87.66718271,5,2,2,0,0
2663532,CLUB NUTRICION LIA,41.84444354,-87.71821191,3.5,2,1,0,0
1096007,"LET'S GET POPPIN, INC.",41.67919891,-87.6809084,7.333333333,3,1,0,0
2386130,SOCIALE,41.8721644,-87.63075578,6,1,1,0,0
2630904,HOMAN FOOD AND DELI,41.89539807,-87.7112948,4,1,1,1,1
2664725,TABAQ RESTAURANT,41.90478289,-87.64076765,7.5,2,1,0,0
2536551,CLOCK TOWER CAFE,41.94886557,-87.64303425,0,2,1,0,0
2501598,LA CHAPARRITA,41.84628775,-87.70156192,1,1,1,0,0
2575384,MCDONALD'S,41.68624927,-87.64204217,4,1,1,0,0
2284509,JOSI'S FROZEN YOGURT CAFE,41.9539621,-87.74845316,3,2,1,0,0
2055272,CLOCK TOWER CAFE,41.94886557,-87.64303425,8.333333333,3,1,0,0
1332365,TACO & BURRITO HOUSE,41.9249182,-87.76617144,7.333333333,3,2,2,2
1716434,LA AZTECA PALETERIA,41.85193447,-87.70113232,2,1,1,1,1
2482982,POTBELLY SANDWICH WORKS,41.85045102,-87.65879786,0,1,1,0,0
2308160,BIG & LITTLE'S RESTAURANT,41.93999962,-87.65546973,12,2,1,1,1
2665071,PUBLIC CLOSEOUT #3,41.89487825,-87.74782979,0,1,1,0,0
2293477,FIREWATER SALOON,42.00241224,-87.81634604,16.66666667,3,1,0,0
2418463,BRITISH INTERNATIONAL SCHOOL,41.90757225,-87.64889828,2,1,1,1,1
2659083,MAX FOOD,41.72211755,-87.6252059,4,1,1,0,0
1765976,HAMBURGER MARY'S CHICAGO,41.97988428,-87.66842948,15,2,1,0,0
2141717,O'VIE BAR & GRILL,41.88387174,-87.63994016,8,1,1,0,0
1647307,"ZACATACOS, II. INC",41.76399366,-87.72208036,8,1,1,0,0
2641667,REAL TASTE OF CHICAGO,41.88743405,-87.68184949,1,1,1,0,0
2042890,HOOKS FISH & CHICKEN,41.86626841,-87.72611133,6,1,1,0,0
2646629,FAMILY DOLLAR,41.7028051,-87.52749847,0.5,2,1,1,1
2609679,SAN SOO KOREAN BBQ,41.88915335,-87.64427854,0,2,2,0,0
2600677,MC DONALDS,41.89483366,-87.75530106,3,1,1,0,0
1351984,HIGHWAY HOUSE,41.98413691,-87.78419746,11.66666667,3,2,0,0
1981906,NEW HORIZON CENTER,41.95941471,-87.7953975,4,1,1,1,1
2653026,7-ELEVEN #38183B,41.88185674,-87.63189616,2,1,1,0,0
2658842,CHICAGO HELICOPTER EXPERIENCE,41.84861331,-87.6466433,3.5,2,2,0,0
2483482,NORTHERN TASTE,41.8322784,-87.6459933,5,1,1,0,0
46777,TOAST,41.91911528,-87.67781605,17,1,1,1,1
2303679,WAKAMONO,41.94231341,-87.64432246,7,1,1,0,0
2078906,BEEZEE,41.87635127,-87.6261892,7,2,1,0,0
2298369,MORETTI'S,42.00273166,-87.81768655,9,2,2,0,0
2017995,Subway Sandwiches,41.87805084,-87.64765376,2.25,4,2,1,1
2476563,CHIPOTLE,41.75487185,-87.74139243,0,2,1,1,1
2313695,JIMMY BUFFET'S MARGARITAVILLE BAR & GRILL,41.89224916,-87.60951805,13.33333333,3,2,0,0
1798938,VIA CARDUCCI LA SORELLA,41.90332173,-87.67598197,7,1,1,1,1
2207509,VICTORY CENTER OF GALEWOOD,41.923277,-87.79721089,3.5,2,2,0,0
1192909,JEWEL FOOD STORE #3501,41.94318737,-87.68830202,1,2,1,0,0
1884298,BOTTOM LOUNGE,41.88531974,-87.66166658,7,1,1,1,1
2595463,PROMISELAND LEARNING CENTER,41.9601741,-87.78196579,1,1,1,0,0
1717312,TAMALES LO MEJOR DE GUERRERO,42.00975822,-87.67428823,9,1,1,1,1
2549349,PUNCH BOWL SOCIAL,41.88719206,-87.64882807,4.5,2,2,0,0
2032949,PARK PLAZA,42.00599079,-87.70472572,6,1,1,0,0
2584063,SAN SOO KOREAN BBQ,41.88915335,-87.64427854,8,2,2,0,0
2646817,HOMEWOOD SUITES,41.86918149,-87.62572552,0,3,1,0,0
2373569,THE FAT SHALLOT,41.85045102,-87.65879786,4.666666667,3,1,0,0
7025,CLUB LAGO,41.89544526,-87.63707141,8,1,1,0,0
2646294,HOMEWOOD SUITES,41.86918149,-87.62572552,3.333333333,3,1,0,0
2602219,7-ELEVEN,41.88185674,-87.63189616,2.5,2,1,0,0
2103820,AFC SUSHI @ JEWEL-OSCO #3501,41.94318737,-87.68830202,2,1,1,0,0
2134050,LA AZTECA PRODUCE,42.01096295,-87.67421466,12,2,2,0,0
6476,HUCK FINN,41.77165015,-87.72272965,10,1,1,0,0
2405950,WENDY'S,41.90322156,-87.66848596,8,1,1,1,1
2078887,CHI SOX BAR & GRILL,41.83100809,-87.63493249,4,1,1,0,0
2646295,HOMEWOOD SUITES,41.86918149,-87.62572552,0,3,1,0,0
2542414,CARSON'S FAMOUS BBQ  PRIMESTEAKS,41.89098523,-87.6152952,11,1,1,0,0
1765705,PING PONG,41.94262316,-87.64462536,3,1,1,1,1
2069431,Popeyes Chicken And Biscuits,41.96950931,-87.76233991,4.666666667,3,1,0,0
2220948,THE FAT SHALLOT,41.85045102,-87.65879786,4,2,1,0,0
2665321,GORILLA SUSHI,41.90417615,-87.66798429,1,2,2,0,0
27874,CORCORAN'S GRILL & PUB,41.911619,-87.63457796,10,1,1,0,0
2664873,HALAL FRIED CHICKEN AND SEAFOOD,41.99855092,-87.69005396,4.5,2,2,0,0
26855,NOOKIES ON WELLS,41.91421884,-87.63495182,13,1,1,1,1
2579251,ROSA TAMALES #4,41.80939851,-87.70387896,6.5,2,1,0,0
2492117,JOYFUL STEPS LEARNING CENTER LLC,41.67791944,-87.62239389,1,1,1,0,0
2550635,FRENTE AL SOL,41.80922222,-87.70416556,6.5,2,2,0,0
2578098,THE SPICE HOUSE,41.90958318,-87.63480758,2,1,1,0,0
2653029,7-ELEVEN #38183B,41.88185674,-87.63189616,0,1,1,0,0
2333476,"POTBELLY SANDWICH WORKS, LLC",41.94783455,-87.68843771,1,1,1,0,0
2506408,EN HAKKORE,41.91500001,-87.67770693,8,3,2,0,0
2079591,PANADERIA EL ACAMBARO,41.85785374,-87.66963565,6,2,2,0,0
21793,OLD COUNTRY BUFFET,41.9237502,-87.78988086,6,2,2,0,0
22621,Carver Primary/WHEATLEY/CARVER C.P.C.,41.65367428,-87.59952683,1,1,1,0,0
34305,LE BOUCHON,41.91764756,-87.6777646,19.5,2,2,0,0
0,MIDWEST BUDDHIST TEMPLE,41.9145654,-87.64011355,5.083333333,24,1,1,2
2192968,TOCCO (T5 M-07),42.0085364,-87.91442844,2,2,1,0,0
1937623,CHILI'S GRILL & BAR,41.67756731,-87.66584493,7,2,1,2,1
2326495,LI HING,41.93862335,-87.7711426,6,2,1,0,0
2590170,LIVE AND BELIEVE WELLNESS,41.72095369,-87.67346702,8,1,1,0,0
2404773,TACOS EL TIO,41.90410488,-87.72092536,7,1,1,1,1
1884826,PANADERIA AYUTLA,42.00843198,-87.67368384,2,1,1,0,0
2665110,WINGSTOP,41.93051756,-87.64394893,2,1,1,1,1
2308566,URBAN OLIVE/T5 M10,42.0085364,-87.91442844,4,1,1,0,0
1380221,BUFFALO JOE'S ON HOWARD,42.01931744,-87.67734232,18,2,2,0,0
2184944,GREEN TOMATO CAFE,41.85319452,-87.71932895,1,2,1,1,1
2192963,TORTAS FRONTERA (T5/M12),42.0085364,-87.91442844,5,1,1,1,1
1069788,METHODIST HOSPITAL OF CHICAGO,41.97325401,-87.67099339,2.333333333,3,2,0,0
2220531,ANTHONY SUPERMARKET,41.82838364,-87.69462017,5,1,1,0,0
1883877,JOHN BARLEYCORN MEMORIAL PUB,41.94619142,-87.6558743,4,1,1,0,0
2470418,1492 CUBAN FUSION INC,41.91015015,-87.69271466,18.75,4,2,0,0
2501354,PUPUSERIA CAFE,41.77751091,-87.78506723,9,1,1,0,0
2125299,PANDA EXPRESS,41.87534754,-87.62747295,1,2,1,1,1
1246262,Old Town Pizza Pub,41.90690784,-87.63443525,8,1,1,0,0
1196816,FOGO DE CHAO,41.8941247,-87.63251632,0,1,1,0,0
2124413,MINI  AZTECA,42.00733119,-87.67372465,7.5,2,1,0,0
2203113,TEA GSCHWENDER,41.90362515,-87.6288209,4,2,2,0,0
2652457,HERBALIFE,41.80093663,-87.69056582,3,1,1,0,0
2308567,RJ GRUNTS/T5 M10,42.0085364,-87.91442844,3,1,1,0,0
1904672,SAM FOOD MART INC,41.70685453,-87.65880172,3.5,2,1,0,0
2246291,KIZIN CREOLE,42.01940787,-87.68821678,1,2,2,1,1
2535563,LA MICHOACANA,41.91693667,-87.73618498,6,2,2,2,1
2134789,1ST CHOP SUEY,41.79590541,-87.76041016,9,1,1,0,0
2298931,PARACHUTE,41.94474528,-87.7063143,2,1,1,0,0
6282,OAKWOOD '83,41.96135532,-87.67830516,7,1,1,0,0
1821870,CERMAK FOOD MART,41.85158988,-87.72945401,2,1,1,1,1
2204601,BETHANY RETIREMENT COMMUNITY,41.97247777,-87.66968612,4,1,1,1,1
2192971,BIG BOWL (T5/M7),42.0085364,-87.91442844,3,2,1,0,0
2209564,WINDSOR PARK NURSING AND LIVING,41.75923094,-87.55959822,3.666666667,3,2,0,0
2412107,MINGHIN CUISINE RIVER NORTH,41.89166172,-87.62204474,8.5,2,2,0,0
2626722,PLAY KITCHEN & COCKTAILS,41.90382674,-87.6289923,0.333333333,3,1,0,0
2506718,IVY GARDEN LEARNING CENTER,41.8409021,-87.64620124,2,1,1,1,1
2584007,FUEL ZONE,41.76571748,-87.62034964,8,2,2,2,1
2423993,MCDONALD'S,41.74242082,-87.66309114,4,2,1,0,0
2215973,DIANA'S PLAYPEN OF LITTLE GENIUS'S,41.77993369,-87.68380601,3,1,1,0,0
1933908,MIDWEST,41.76510261,-87.67368737,10.5,2,2,0,0
2192977,HUB 51/T5 M10,42.0085364,-87.91442844,4,1,1,0,0
2506262,RANGOLI,41.9101999,-87.68812523,5.75,4,1,1,1
2542468,DS TEQUILA CO.,41.94331836,-87.64951476,8,1,1,0,0
2451675,JR'S JAMAICAN TROPICAL CAFE,41.74815354,-87.66352655,4.5,2,2,0,0
1479396,THE KERRYMAN,41.89414548,-87.6310425,5,1,1,1,1
1893555,LIFEWAY KEFIR SHOP,41.90316856,-87.67164495,1.666666667,3,1,0,0
1593657,Weather Mark Tavern,41.86183111,-87.62387913,13,1,1,0,0
1981286,Bridge Junior High School,41.94527459,-87.80089915,2,1,1,0,0
1358623,MERKLE'S BAR & GRILL,41.9459919,-87.65571319,4.5,2,1,0,0
2177798,CHAN'S GARDEN CHINESE RESTAURANT,41.85177848,-87.69658766,8,1,1,1,1
2363516,CREPERIA NUEVO LEON,41.85787859,-87.66775097,3,1,1,0,0
2522453,ORIGINAL PANCAKE HOUSE,41.93291622,-87.64460351,4,1,1,0,0
2569761,SUBWAY,41.90052496,-87.69943295,2,1,1,1,1
2384925,DUNKIN DONUTS,41.72113428,-87.66019156,8.5,2,2,0,0
2438002,MARISCOS LA GRULLA,41.85161473,-87.70875739,7,1,1,0,0
2551804,SEASHELL,41.86629066,-87.72456177,8.5,2,1,2,1
2134579,MARGEAUX/ CAFE/EMPLOYEE CAFE,41.89983492,-87.62779917,8,1,1,0,0
2398675,IXCATECO GRILL,41.96123763,-87.71328438,1.333333333,3,1,0,0
2423991,CHINA LING,42.01083837,-87.69006901,6,2,1,0,0
69016,GEORGIS CATERING,41.77692357,-87.76153685,11.5,2,2,0,0
1473101,SUBWAY,41.89068474,-87.627885,0,1,1,0,0
2308553,WOW BAO/T5 M-10,42.0085364,-87.91442844,4,1,1,0,0
2616196,SIBLINGS SOUL FOOD,41.74589127,-87.66317832,9.6,5,1,0,0
2493138,BLOOMING CHILDREN'S ACADEMY,41.9060694,-87.7258813,0,1,1,0,0
2026715,BRIDGEPORT FAMILY RESTAURANT,41.83069534,-87.64625092,7,3,1,0,0
1574620,CHILOECHELA RESTAURANT,41.90970026,-87.73196604,8,1,1,0,0
2663961,BLACKWOOD BBQ,41.87927284,-87.6341032,2,1,1,0,0
1773,JOHNNY'S FOODS,41.76325894,-87.66388689,2.333333333,3,1,0,0
2412626,CHIPMUNKS,41.93299009,-87.64086757,10,2,1,0,0
2522168,BRITISH AIRWAYS-FIRST LOUNGE (T5-M11),42.0085364,-87.91442844,4,1,1,0,0
2368572,MARIANO CAFE,41.9168114,-87.74723169,3.5,2,1,0,0
